producto_b2b_id,id_interno,sku_base,nombre,descripcion_resumen,category_id,categoria_slug,subcategory_id,subcategoria_slug,classification_status,confidence,evidencia,regla_utilizada
7b82fce3-ff53-4b78-bceb-8e19d9670a92,pp_9a46539fbff78475e3d015e1,,"MUG ""EXTREME""","Ø 8,5 x 23 cm. Capacidad 720 ml. Acero inoxidable. Mug doble pared. Interior en acero 304 y exterior en acero 201. Manga antideslizante de silicona. Tapa plástica transparente a pr",5a9b91cb-607f-45fa-bcd4-c1c1a782a8c1,bebidas-termos-vasos,3ac4291e-53ab-4bdc-b42a-9fc84648ba4f,tazas-mugs,HIGH_CONFIDENCE_EXACT,1.0,match:\bmug\b,tazas-mugs
7bc0d5e1-5b37-449a-a25e-9bd38d1839ca,pp_9027327a60068dc0ba13b2d2,,"Jarro cervecero térmico ""OKTOBER""","Disfruta tus bebidas frías por más tiempo Jarro cervecero doble pared, sellado al vacío. Interior en acero 304 y exterior en acero 201. Mango Plástico. Pintura Powder coat (pintura",5a9b91cb-607f-45fa-bcd4-c1c1a782a8c1,bebidas-termos-vasos,dafde7ec-418f-4071-af3e-3ddc803feaa0,termos,HIGH_CONFIDENCE_EXACT,1.0,match:termic,termos
7bc431bd-65ae-4543-90b9-175d997be035,pp_559707c5b652280ffd4893e3,,"BOTELLA TÉRMICA ""GAUDÍ""","Ø 7,6 x 26,5 cm. Capacidad 600 ml. Acero inoxidable. Botella doble pared, sellada al vacío. Botella con aislamiento térmico. Tecnología vacuum. Interior en acero 304 y exterior en ",5a9b91cb-607f-45fa-bcd4-c1c1a782a8c1,bebidas-termos-vasos,dafde7ec-418f-4071-af3e-3ddc803feaa0,termos,HIGH_CONFIDENCE_EXACT,1.0,match:termic,termos
7bf7475e-81d1-4115-89cc-d3f1eee4765b,pp_fdadef650768787ab26cf264,,"Cable de carga ""UNIKEY""","Todo lo que necesitas al alcance de tu manoCable de carga con llavero. Entrada: 2 en 1 (USB + USB tipo C). Salida: USB tipo C + lightning.Medidas: 15,5 cm.
Materiales: Aleación de",,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['llaveros-identificadores', 'tecnologia']",cargadores-cables/llaveros-metalicos
7d67fd32-9bc6-4c59-8141-565c83423ee1,pp_2a55ad42d5f537f3fe130001,,"Paraguas ""VIVO""",Mantente seco y elegante.Paraguas  APERTURA AUTOMÁTICA Y CIERRE MANUAL. Eje y varillas metálicas. Tela negra con detalle de color. Mango de goma eva de doble color. Botón a presión,,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['herramientas-auto', 'outdoor-deporte-recreacion']",accesorios-auto/paraguas-impermeables
7da0adb9-3636-40e7-9e9a-19c65ac7c317,pp_11fa0342627557702cc9989d,,"Botella ""SILLY""","Hidratación a la mano.Botella de aluminio con acabado brillante. Tapa a rosca de acero inoxidable 201 y Polipropileno, con tira de silicona color negro.Medidas: Ø 6,5 x 23cm. 
Cap",5a9b91cb-607f-45fa-bcd4-c1c1a782a8c1,bebidas-termos-vasos,dd7255b0-a98b-422a-be20-4f478e9da9d7,botellas-cilindros,HIGH_CONFIDENCE_EXACT,1.0,match:botella,botellas-cilindros
7e93904b-9919-4f24-9512-9fbbcb14098d,pp_136558c7e6b6d42962eeff3d,,"Mochila ""MERIDIAN""",42 x 28 x 10 cm. Capacidad 11 litros. Poliéster 600D. Mochila urbana porta notebook de hasta 15 pulgadas. Bolsillo frontal con cierre horizontal y dos bolsillos laterales. Comparti,,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['bolsas-mochilas-viaje', 'libretas-cuadernos']",mochilas-backpacks/libretas
7ec9bd31-8614-4b84-96f5-f2bcc25913c7,pp_792f66fa540dfd5494036ee2,,"Soporte de escritorio para celular ""ATRIL""","Tu celular, a tu altura.Soporte plegable para móvil. Tiene un sistema extensible de ajuste de altura e inclinación para posicionar el celular. Base con apliques de silicona antides",73bc893a-e0cb-4f14-a593-2c93353dc50d,tecnologia,d6d4f9c1-e38a-401b-8cc8-2d55d518b6b3,soportes-celular,HIGH_CONFIDENCE_EXACT,1.0,match:soporte.*celular,soportes-celular
7f8ef083-e7f4-4aa2-8417-cafb6acc619d,pp_e9257ba82d2c65a3c31cfc26,,"Botella ""ANDINA FULL BLACK""","Única en su estilo.Botella de plástico color negro con tapa a rosca color negro mate con anillo de silicona de diferentes colores.Medidas: Ø 7 x 24,5 cm. 
Capacidad: 750 ml. 
Pes",5a9b91cb-607f-45fa-bcd4-c1c1a782a8c1,bebidas-termos-vasos,dd7255b0-a98b-422a-be20-4f478e9da9d7,botellas-cilindros,HIGH_CONFIDENCE_EXACT,1.0,match:botella,botellas-cilindros
7fb917b8-1104-41c5-bbc2-56a09c96079d,pp_c3fcc5f85a2cec371b08f943,,"Llavero de bambú ""TAG""","8,5 x 2,4 x 0,6 cm. Llavero rectangular de bambú con detalles metálicos. Presentación en caja de regalo.",d6511709-c9ab-4719-b70b-ac2b56fd9d7c,llaveros-identificadores,01301ea5-4290-4692-8edf-18585941b184,llaveros-metalicos,HIGH_CONFIDENCE_EXACT,1.0,match:llavero.*metal,llaveros-metalicos
8063c810-9f0f-4f9c-8ee6-5f500108f5ef,pp_1eaccfd1a5910257331800dc,,"Cable retráctil de carga ""JACK""","Un solo cable y múltiples posibilidades.Cable de carga retráctil con longitud de hasta 115 cm. 3 en 1. Posee tres conectores (Lightning, USB-C y USB standard).Medidas: 5 x 1,5 x 24",73bc893a-e0cb-4f14-a593-2c93353dc50d,tecnologia,1994c87a-63af-4817-a412-2229508a7039,cargadores-cables,HIGH_CONFIDENCE_EXACT,1.0,match:\bcable\b,cargadores-cables
8192507f-3afa-4aa8-af2b-790a724f66b2,pp_2613261633a31f8f6dfc37c0,,"Mug ""CAMPER""",Disfruta de tus bebidas sin derrames y sin preocupaciones.Mug doble pared. Interior de acero inoxidable 304 y exterior de polipropileno con acabado mate. Tapa de polipropileno con ,5a9b91cb-607f-45fa-bcd4-c1c1a782a8c1,bebidas-termos-vasos,3ac4291e-53ab-4bdc-b42a-9fc84648ba4f,tazas-mugs,HIGH_CONFIDENCE_EXACT,1.0,match:\bmug\b,tazas-mugs
8256baf0-4668-4d4a-a76e-f91b146d8c18,pp_a0c1a676edd1e87bb4d6c8f2,,"Bolsa de algodón ""CORD""","Ligera, reutilizable y siempre útil.Bolsa de algodón con cordones regulables. Color natural.Medidas: 15 x 20 cm. 
Materiales: 100% Algodón. 
Peso:  15g aprox. (bolsa individual) ",b55ad3e5-2743-444f-b101-3702f81d55f6,bolsas-mochilas-viaje,400b5f3e-9149-4497-a58f-43918c24c538,bolsas-tote-shopping,HIGH_CONFIDENCE_EXACT,1.0,match:\bbolsa\b,bolsas-tote-shopping
8282a323-919b-4834-9580-60508c8f3167,pp_819c938a13ee3c3e77d106a4,,"Manta y almohada de viaje ""TEDDY""","De manta a almohada en segundos: descanso inteligenteManta y almohada de viaje compacta 2 en 1. Manta de polar de alta calidad con textura aterciopelada al tacto. Doble felpa, de p",b55ad3e5-2743-444f-b101-3702f81d55f6,bolsas-mochilas-viaje,9e00857a-2148-42ba-a304-e8e435519811,mochilas-backpacks,HIGH_CONFIDENCE_EXACT,1.0,match:\bmochila\b,mochilas-backpacks
831f1b76-b041-4e00-b5bb-a21c3dd2ea3a,pp_1691548445ebf10b598f2abc,,"MOCHILA ""CITY""",30 x 44 x 8 cm. Capacidad 11 litros. Poliéster 300D . Mochila Portanotebook hasta 16'. Compartimento principal con cierre y bolsillo frontal con cierre lateral y detalle de costura,,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['bolsas-mochilas-viaje', 'libretas-cuadernos']",mochilas-backpacks/libretas
83dd1406-2c1a-4bd6-8629-07f59834fc5d,pp_ae997456959b4089db27fa40,,"Set de tazas ""Magui""","Ø 8 cm x 9,7 cm. Capacidad 350 ml. (cada taza). Vidrio + bambú. Set de dos tazas de vidrio con tapa de Bambú barnizado. Presentación en caja de regalo kraft.",5a9b91cb-607f-45fa-bcd4-c1c1a782a8c1,bebidas-termos-vasos,3ac4291e-53ab-4bdc-b42a-9fc84648ba4f,tazas-mugs,HIGH_CONFIDENCE_EXACT,1.0,match:\btaza\b,tazas-mugs
84cf9f10-3f31-4800-9f0f-dcdf032ba023,pp_ea77b811022d15e5ac514bca,,"Botella sublimable ""HEY""","Hidratate con clase.Botella de aluminio, cuerpo color blanco y tapa plástica translúcida con tira de silicona del mismo color de 8 cm de largo. Medidas: Ø 6,6 x 23 cm. 
Capacidad:",5a9b91cb-607f-45fa-bcd4-c1c1a782a8c1,bebidas-termos-vasos,dd7255b0-a98b-422a-be20-4f478e9da9d7,botellas-cilindros,HIGH_CONFIDENCE_EXACT,1.0,match:botella,botellas-cilindros
850f59b7-5560-47e5-aac8-d8a5f526cc75,pp_92cce272a0bba2bd77a19a72,,"Necessaire ""PRESTON""","Diseño compacto, practicidad en tus manosNecessaire con tapa. Organizador con dos bolsillos internos de red elastizados, tapa acolchada con cierre plástico color gris y asa lateral",,,,,MANUAL_REVIEW_NO_SIGNAL,0.0,sin señal léxica,no_rule
8522bc1c-4e53-4bf9-b13e-ba0ed14c1cd8,pp_f74e6e88eb6e3085cd2aa52d,,"Mochila ""FORLAND""",Espacio inteligente para jornadas exigentes.Mochila portanotebook de hasta 16 pulgadas. 2 compartimentos con doble cierre.  Amplio compartimento principal posterior con bolsillos a,,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['bebidas-termos-vasos', 'bolsas-mochilas-viaje', 'libretas-cuadernos']",mochilas-backpacks/botellas-cilindros/libretas
86ba992c-db5c-42e2-8d82-05456f206564,pp_a01fd746567d91d00cae5ae0,,"SET DE AUTOADHESIVOS ""XIMMY""","10,5 x 7 cm. Cartón. Set de autoadhesivos de diferentes tamaños uno de 6,5 x 5,2 cm. Y cuatro 6,5 x 1,2 cm.",64b881ad-4624-4177-be86-1ac83f4761e1,herramientas-auto,0f1136cb-f6dc-434d-bd7d-54bd9e664890,accesorios-auto,HIGH_CONFIDENCE_EXACT,1.0,match:auto,accesorios-auto
87291f5a-d44b-4390-8b88-ff4a99ca29a1,pp_f87f297f9f4c37bc5b6e06bd,,"BOCINA BLUETOOTH ""LÉUCADE""","9 x 9 x 4,4. Plástico. Bocina bluetooth cubierto en tela. En la parte inferior engomado antideslizante con botones para encender o apagar, play/pausa y responder llamadas. Botón de",73bc893a-e0cb-4f14-a593-2c93353dc50d,tecnologia,1994c87a-63af-4817-a412-2229508a7039,cargadores-cables,HIGH_CONFIDENCE_EXACT,1.0,match:\bcable\b,cargadores-cables
88704470-a119-4b4f-a877-11aee3ff452a,pp_a10e47cf84d35cd9d66c9ced,,"Mug ""MEGA""",El acompañante ideal para cualquier ocasión. Mug doble pared con popote. Interior de plástico Polipropileno y exterior de acero 201. Tapa plástica transparente a rosca con anillo d,5a9b91cb-607f-45fa-bcd4-c1c1a782a8c1,bebidas-termos-vasos,3ac4291e-53ab-4bdc-b42a-9fc84648ba4f,tazas-mugs,HIGH_CONFIDENCE_EXACT,1.0,match:\bmug\b,tazas-mugs
8897d551-f46f-4e66-995d-33fb12903e8d,pp_3afd1ffe4575849468425886,,"Lonchera ""BAMBOX""","Organiza tus comidas de manera inteligente.Contenedor de alimentos con tapa de Bambú. Posee dos compartimentos plásticos, un separador y bandeja porta set de 3 cubiertos (cuchillo,",,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['bolsas-mochilas-viaje', 'hogar-cocina', 'outdoor-deporte-recreacion']",hieleras-coolers/juegos-recreacion/utensilios-cocina
8b25963c-402f-4f16-a719-f28b3f3f7996,pp_6958807cfefb792e732c2175,,"Bolsa de algodón y yute ""YARI""","Espacio cómodo para llevar más.Bolsa de algodón con fuelle de yute laminado. Color natural. Asas cosidas de cintas de algodón de 60 x 3,3 cm.Medidas: 39,5 x 31,5 x 16 cm. 
Capacid",b55ad3e5-2743-444f-b101-3702f81d55f6,bolsas-mochilas-viaje,400b5f3e-9149-4497-a58f-43918c24c538,bolsas-tote-shopping,HIGH_CONFIDENCE_EXACT,1.0,match:\bbolsa\b,bolsas-tote-shopping
8c4101a0-a4a3-4bbd-b096-38472a1062db,pp_0a38b1131ecade427210e4e4,,"Gorra ""JEVI""",Versatilidad en cada uso.Gorra con visera. 6 paneles. Orificios de ventilación bordados. Botón forrado. Banda absorbente de poliéster. Cierre ajustable con hebilla metálica y banda,ab57049a-e314-49ae-bd51-3690a0752ab4,gorras-accesorios,c5da3f11-95bc-4e3c-857a-9b8aefbcd057,gorras,HIGH_CONFIDENCE_EXACT,1.0,match:\bgorra\b,gorras
8d20b939-df46-44fc-ac11-3b5b9c81ffb9,pp_2ba8c75b65e966ceef794c50,,"Llavero ""KICER""",Lleva un toque rústico y clásico en tu bolsillo. Llavero con forma circular. Estructura metálica con aleación de zinc con acabado brillante y panel frontal de bambú barnizado. Medi,d6511709-c9ab-4719-b70b-ac2b56fd9d7c,llaveros-identificadores,01301ea5-4290-4692-8edf-18585941b184,llaveros-metalicos,HIGH_CONFIDENCE_EXACT,1.0,match:llavero.*metal,llaveros-metalicos
8da904b1-64d5-44ad-89ee-d91597baa95b,pp_78898bd41b39042170d11971,,"Set de cubiertos ""MEALTIME""","Acero Inoxidable 420. Set de cubiertos. 5 elementos: Popote, cepillo para popote, cuchara, tenedor y cuchillo. Mango de madera para los 3 cubiertos. Todo el set está contenido en u",,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['hogar-cocina', 'salud-bienestar-seguridad']",utensilios-cocina/belleza-cuidado-personal
8dbfafab-3962-4bc8-b781-4de57cbd6b5f,pp_37741131fa488dae2ddf744a,,"Taza térmica ""TIMBER II""","Disfruta de tus bebidas a la temperatura perfecta.Taza doble pared, sellada al vacío. Interior de acero 304 y exterior de acero 201. Asa de madera color natural.  Pintura powder co",5a9b91cb-607f-45fa-bcd4-c1c1a782a8c1,bebidas-termos-vasos,dafde7ec-418f-4071-af3e-3ddc803feaa0,termos,HIGH_CONFIDENCE_EXACT,1.0,match:termic,termos
8ed33985-19d5-415d-b0dd-60fe6270fd7c,pp_96fa51e12952d9a55b427ffa,,"Soporte de escritorio para celular ""BAMBOFFICE""",14 x 8 x 0.8 cm. Bambú. Soporte de escritorio para celular. Cuenta con orificio que permite el paso del cable para facilitar la carga del dispositivo. Práctico y transportable. Pre,73bc893a-e0cb-4f14-a593-2c93353dc50d,tecnologia,1994c87a-63af-4817-a412-2229508a7039,cargadores-cables,HIGH_CONFIDENCE_EXACT,1.0,match:\bcable\b,cargadores-cables
9070ac35-a3a6-4945-8ee3-47308a785bbd,pp_9fcae270b9dad52b7831b7a6,,"Mochila ""METZ""","Ligera, funcional y lista para moverseMochila portanotebook de hasta 16 pulgadas.  Compartimento principal con bolsillo posterior acolchado portanotebook con cierre de velcro y múl",,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['bebidas-termos-vasos', 'bolsas-mochilas-viaje', 'libretas-cuadernos']",mochilas-backpacks/botellas-cilindros/libretas
914fd319-5d55-46e9-94ad-1eba19f197e3,pp_3e837f765ecac1fdf4fd49e9,,"Cable retráctil de carga ""FASTER""",Llévalo a donde vayas.Cable de carga retráctil con longitud de hasta 90 cm. Carga y transferencia de datos de alta velocidad. Carga rápida de 65W. Entrada 2 en 1: USB y USB-C. Sali,73bc893a-e0cb-4f14-a593-2c93353dc50d,tecnologia,1994c87a-63af-4817-a412-2229508a7039,cargadores-cables,HIGH_CONFIDENCE_EXACT,1.0,match:\bcable\b,cargadores-cables
91d306a4-49b9-4d7b-a69a-f9d4db5a6292,pp_61b5b77f1b4447bed35ad28d,,"Cooler ""COSTERA MINI""","Compacto, práctico y siempre listoBolso térmico. Cierre superior bidireccional. Correa regulable con hebillas plásticas. Bolsillo frontal. Capacidad ideal para transportar hasta 6 ",,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['bebidas-termos-vasos', 'bolsas-mochilas-viaje']",hieleras-coolers/termos
92f06dfb-8372-4ea5-9e07-426098b1672d,pp_0d253c58859ee25f08e8c83d,,"Mug térmico ""BISEL""","Un mug que viaja, resiste y acompañaMug doble pared, sellado al vacío. Mug con aislamiento térmico. Tecnología vacuum. Interior en acero 304 y exterior en acero 201. Tapa de polies",5a9b91cb-607f-45fa-bcd4-c1c1a782a8c1,bebidas-termos-vasos,dafde7ec-418f-4071-af3e-3ddc803feaa0,termos,HIGH_CONFIDENCE_EXACT,1.0,match:termic,termos
9365dd12-27b3-4ecb-a2f9-63f2b254e22a,pp_46715d979267a774db27d48a,,"Cooler ""COSTERA""","Todo frío, bien organizado.Bolso térmico de dos pisos . Cierres perimetrales bidireccionales. Correa regulable con hebillas plásticas. Bolsillo frontal. Amplio compartimento princi",,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['bebidas-termos-vasos', 'bolsas-mochilas-viaje']",hieleras-coolers/termos
9391e45c-27cd-429f-af80-8f230abd9718,pp_52bdd88b7a0d3f7d1e9229c1,,"Botella térmica ""CHOKER""","Ø 7,2 cm x 21,5 cm. Capacidad 500 ml. Acero inoxidable. Botella doble pared, sellada al vacío. Interior en acero 304 y exterior en acero 201. Pintura acabado mate. Tapa de poliprop",5a9b91cb-607f-45fa-bcd4-c1c1a782a8c1,bebidas-termos-vasos,dafde7ec-418f-4071-af3e-3ddc803feaa0,termos,HIGH_CONFIDENCE_EXACT,1.0,match:termic,termos
9503173c-53b4-4a1f-b24b-7e5b516ecc3f,pp_6b8bd7c8a07e2c56e881aa9d,,Botella ¨Chloe¨,"Ø 6 x 22,5 cm. Capacidad 550 ml. Aluminio. Botella de aluminio, cuerpo de diferentes colores.Tapa de acero a rosca.",5a9b91cb-607f-45fa-bcd4-c1c1a782a8c1,bebidas-termos-vasos,dd7255b0-a98b-422a-be20-4f478e9da9d7,botellas-cilindros,HIGH_CONFIDENCE_EXACT,1.0,match:botella,botellas-cilindros
98e75252-1831-4b83-a230-647067b14c72,pp_7e28141ac4d8a65918d46d77,,"Botella térmica ""TRACY""","Ø7,4 x 26,8 cm. Capacidad 500 ml. Acero inoxidable. Botella doble pared, sellada al vacío. Interior en acero 304 y exterior en acero 201, con detalles de Bambú. Tapa de acero. Mant",5a9b91cb-607f-45fa-bcd4-c1c1a782a8c1,bebidas-termos-vasos,dafde7ec-418f-4071-af3e-3ddc803feaa0,termos,HIGH_CONFIDENCE_EXACT,1.0,match:termic,termos
992e4387-1b9e-43b0-a1e0-52a118d23d61,pp_deadb10981dcb3d5ea2d91d1,,"LIBRETA ""ECO""","18 x 13.5 x 1 cm. Cuaderno de cartón con espiral. Dos autoadhesivos rectangulares (grande y mediano), cinco autoadhesivos señaladores de diferente color y bolígrafo de cartón con p",,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['boligrafos', 'herramientas-auto', 'libretas-cuadernos']",cuadernos/libretas/boligrafos-plasticos
996e11b3-6e1f-4fde-87b6-9f0e717a2dd9,pp_b959e868b69b6fda0fcc69ce,,"Botella ""HAN""","Ø 6,6 x 23,2 cm. Capacidad 600 ml. Aluminio. Botella de aluminio con cuerpo color. Tapa transparente con tira de silicona (de 8 cm) del mismo color que el cuerpo de la botella (bla",5a9b91cb-607f-45fa-bcd4-c1c1a782a8c1,bebidas-termos-vasos,dd7255b0-a98b-422a-be20-4f478e9da9d7,botellas-cilindros,HIGH_CONFIDENCE_EXACT,1.0,match:botella,botellas-cilindros
9b9a41ef-fc22-4f43-b5ee-61811a32dd8a,pp_9ab3e2f35bf9f311bd10aa76,,"CABLE CON ADAPTADORES ""MADISON""","120 cm. Aluminio y Nylon. Cable con entrada USB y diferentes adaptadores: Iphone, tipo C y Android. Viene dentro de una bolsa plásticas con cierre ziploc.",,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['bolsas-mochilas-viaje', 'tecnologia']",bolsas-tote-shopping/cargadores-cables
9babd2ae-498b-47a2-9dd5-313c1265eaff,pp_e27aae3de9d85f2d8d367e03,,"Set ejecutivo ""SENSE""","Un regalo que transmite profesionalismo.Caja de regalo compuesta por 2 artículos:
- 1 bolígrafo retráctil, cuerpo de aluminio. Clip, pulsador y puntera color gris gun. Tinta negra",,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['boligrafos', 'libretas-cuadernos']",agendas-planners/libretas/boligrafos-plasticos
9bce56cf-7360-413f-aa85-ca1a6ccb1d11,pp_b31de75fa5d0e320d1e6db75,,"Bandolera ""MORRIS""",Comodidad pensada para el día a día.Bolso bandolera de un hombro. Compartimento principal con cierre bidireccional. Interior con bolsillo posterior elastizado. Cierre frontal horiz,,,,,MANUAL_REVIEW_NO_SIGNAL,0.0,sin señal léxica,no_rule
9bd5fa23-373d-45ed-a8f7-906b20e461c0,pp_5e62a2c5e6d1ce596dd74639,,"Set de vino y Tabla para quesos ""WINCHESTER""","Sorprende con estiloSet de accesorios para vino y corte de quesos. Caja con tapa deslizable de bambú. Tapa / tabla de corte de 24 x 12 x 0,8 cm. Contiene 5 piezas: Destapador sacac",,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['bolsas-mochilas-viaje', 'hogar-cocina']",bolsas-ecologicas-non-woven/sacacorchos-bar/destapadores
9e8bf0f4-4a39-4b5c-b7bc-de0440b3734f,pp_de8904e8bd646bab630d01df,,"Bolsa de algodón ""RECOTI FULL COLOR""","Suma identidad con colorBolsa reutilizable de diferentes colores. Asas cosidas de 70 x 2,5 cm. del mismo color.Medidas: 38 x 42 cm. 
Materiales: 50% Algodón reciclado y 50% Poliés",b55ad3e5-2743-444f-b101-3702f81d55f6,bolsas-mochilas-viaje,400b5f3e-9149-4497-a58f-43918c24c538,bolsas-tote-shopping,HIGH_CONFIDENCE_EXACT,1.0,match:\bbolsa\b,bolsas-tote-shopping
a02f7a78-0aa2-44b3-a05c-802532ed142a,pp_d0147ccc4a9bca103f97db71,,"Gorra ""TRAC""",Frescura y estilo en movimiento.Gorra con visera. 5 paneles. Panel frontal y visera de algodón. Paneles posteriores de malla poliéster del mismo color. Botón forrado. Banda absorbe,ab57049a-e314-49ae-bd51-3690a0752ab4,gorras-accesorios,c5da3f11-95bc-4e3c-857a-9b8aefbcd057,gorras,HIGH_CONFIDENCE_EXACT,1.0,match:\bgorra\b,gorras
a24444c2-292c-4578-b1ca-9b68b4f0a9ce,pp_31259dffefd42b89e6a39eac,,"MINI NOTEBOOK ""MEMO""","10,5 x 7,8 x 1,1 cm Cartón. Material reciclado. 80 hojas lisas blancas. 5 blocs autoadhesivos rectangulares de diferentes colores. 1 bolígrafo de tinta negra.",,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['boligrafos', 'herramientas-auto', 'libretas-cuadernos']",libretas/boligrafos-plasticos/accesorios-auto
a2998fd0-9147-476f-a465-4f5b03240f64,pp_b6088f97afb9b5c55b865779,,"Set de corte ""NAPOLE""",Un detalle único para sorprenderSet de corte para pizzas. Incluye 2 utensilios: Cuchillo curvo con hoja dentada y perforada para un corte limpio y eficaz; y una cuchilla circular g,a9a77a11-d44e-4d23-a182-ab25fd11e3f9,hogar-cocina,a23a4c30-00c4-426f-90b3-c51e21ed8f10,utensilios-cocina,HIGH_CONFIDENCE_EXACT,1.0,match:utensilio,utensilios-cocina
a35fe38e-a9b4-414a-9d4b-e2de786699a5,pp_dc20a6412ebb5c91e63732d9,,"Gorra ""PENTA""",Diseño simple que funciona siempre.Gorra con visera. 5 paneles. Orificios de ventilación bordados. Botón forrado. Banda absorbente de poliéster. Cierre ajustable de velcro.Medidas:,ab57049a-e314-49ae-bd51-3690a0752ab4,gorras-accesorios,c5da3f11-95bc-4e3c-857a-9b8aefbcd057,gorras,HIGH_CONFIDENCE_EXACT,1.0,match:\bgorra\b,gorras
a3da0aa1-8959-40ff-bf29-161227edcbb5,pp_dcf85637d6e7683700ff24a1,,"Mochila ""DAKAR""",Resistencia pensada para el uso diarioMochila portanotebook de hasta 16 pulgadas.  Amplio compartimento principal con bolsillo posterior acolchado portanotebook con cierre de velcr,,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['bebidas-termos-vasos', 'bolsas-mochilas-viaje', 'libretas-cuadernos']",mochilas-backpacks/botellas-cilindros/libretas
a3df679a-3725-4583-a717-f2b3d4546fe2,pp_7d19918ec234f109145f6ad0,,"SET DE ESCRITORIO ""CARDBOARD""","14 x 1,5 x 6,5 cm. Cartón. Set de regla, 1 bloc adhesivo cuadrado de color y 3 en forma de flecha, 1 bolígrafo con pulsador, clip y puntera plástica. Tinta negra. Estuche con divis",12fa2e5e-99c9-4a71-9483-c2e2b5b5a8c5,boligrafos,ce1e16a3-f1f3-493f-aeb8-a8f254c6ea55,boligrafos-plasticos,HIGH_CONFIDENCE_EXACT,1.0,match:\bboligrafo\b,boligrafos-plasticos
a4581c06-8445-4f58-90ef-289e715e60d3,pp_5016c1959446fb5ac8b6dbd1,,"BOTELLA TÉRMICA ""MUAK""","Ø 6,5 x 26,5 cm. Capacidad 500 ml. Acero inoxidable. Botella doble pared, sellada al vacío. Interior de acero 304 y exterior de acero 201. Tapa a rosca y base metálica color plata.",5a9b91cb-607f-45fa-bcd4-c1c1a782a8c1,bebidas-termos-vasos,dafde7ec-418f-4071-af3e-3ddc803feaa0,termos,HIGH_CONFIDENCE_EXACT,1.0,match:termic,termos
a5b2921a-6f0e-4bdb-89aa-bbd586d21e44,pp_050954e5ca8bc145174ed3b9,,"Bolsa de algodón ""TOTI""","Ideal para llevar tu marca al frenteBolsa reutilizable color natural. Asas cosidas de 55 x 2,5 cm.Medidas: 25 x 30 cm. 
Materiales: 100% Algodón. 
Peso:  40g aprox. (bolsa indivi",b55ad3e5-2743-444f-b101-3702f81d55f6,bolsas-mochilas-viaje,400b5f3e-9149-4497-a58f-43918c24c538,bolsas-tote-shopping,HIGH_CONFIDENCE_EXACT,1.0,match:\bbolsa\b,bolsas-tote-shopping
a76a94eb-57ca-4ac8-86fc-e681321c5f25,pp_1d372cff6344e762b49dce94,,LLAVERO DESTAPADOR,"5,5 x 1 x 1,1 cm. Aluminio. Llavero que permite ser usado como destapador.",,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['hogar-cocina', 'llaveros-identificadores']",llaveros-metalicos/destapadores
aa1124ff-b8af-44ec-8a31-c3458addc3f4,pp_6c886272d5c470b561fd4ce4,,"Botella plegable ""PITCH""",Cuando empieza el partido se despliega la hidratación. Botella plegable con forma de pelota de fútbol. Al desplegarse se descubre la imagen de un campo de juego. Tapa plástica con ,,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['bebidas-termos-vasos', 'outdoor-deporte-recreacion']",botellas-cilindros/balones-pelotas/juegos-recreacion
aa1614d2-5317-4cd3-a679-a5561bb97c5a,pp_9966cee29e9be7078f84d7cf,,"Figura antiestrés ""OM ESTRELLA""","Un pequeño alivio para el día a día.Figura antiestrés con forma de estrella.Medidas: 8 x 7 x 3 cm.
Material: Espuma de poliuretano
Peso: 13 g.",,,,,MANUAL_REVIEW_NO_SIGNAL,0.0,sin señal léxica,no_rule
ad5b2f34-ea62-497a-a52d-3256b4ca8075,pp_f5310a17766a8ae2732c5769,,"Mug térmico ""MUG-BAR""","Disfruta de tus bebidas frías o calientes con estilo.Mug doble pared, sellado al vacío. Interior en acero 304 y exterior en acero 201. Tapa plástica con boca ancha a presión con an",5a9b91cb-607f-45fa-bcd4-c1c1a782a8c1,bebidas-termos-vasos,dafde7ec-418f-4071-af3e-3ddc803feaa0,termos,HIGH_CONFIDENCE_EXACT,1.0,match:termic,termos
